2025-02-09 00:03:24,283 INFO  Logger.cs: 70 - 
2025-02-09 01:17:52,064 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,066 INFO  ExportHelperExtension.cs: 1136 - Found 25 in W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2nd_wheel_part-1
2025-02-09 01:17:52,068 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-1
2025-02-09 01:17:52,068 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2nd_wheel_part-1
2025-02-09 01:17:52,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_assembly.SLDASM
2025-02-09 01:17:52,070 INFO  ExportHelperExtension.cs: 1136 - Found 43 in robot_assembly.SLDASM
2025-02-09 01:17:52,070 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in robot_assembly.SLDASM
2025-02-09 01:17:52,071 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-09 01:17:52,072 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-02-09 01:17:52,072 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2nd_wheel_part-2
2025-02-09 01:17:52,073 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-2
2025-02-09 01:17:52,074 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2nd_wheel_part-2
2025-02-09 01:17:52,074 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar Assembly-1
2025-02-09 01:17:52,075 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Lidar Assembly-1
2025-02-09 01:17:52,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar Assembly-1
2025-02-09 01:17:52,077 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_part-2
2025-02-09 01:17:52,078 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base_part-2
2025-02-09 01:17:52,078 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_part-2
2025-02-09 01:17:52,079 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,079 INFO  ExportHelperExtension.cs: 1136 - Found 25 in W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,080 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in W420 Universal Steel Ball Caster-1
2025-02-09 01:17:52,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2nd_wheel_part-1
2025-02-09 01:17:52,080 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-1
2025-02-09 01:17:52,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2nd_wheel_part-1
2025-02-09 01:17:52,360 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-09 01:17:52,364 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-09 01:17:52,369 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-09 01:18:12,883 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:18:54,651 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:18:54,842 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:18:55,017 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:18:55,342 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:18:57,825 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:19:37,171 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:19:38,682 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:19:44,234 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:20:30,033 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:20:32,060 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:20:39,831 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:21:11,295 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:21:13,025 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:21:14,785 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:22:35,282 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-09 01:22:35,554 INFO  ExportHelperExtension.cs: 347 - Creating joint link_RB
2025-02-09 01:22:35,841 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_RB failed
2025-02-09 01:22:35,845 INFO  ExportHelperExtension.cs: 347 - Creating joint link_LB
2025-02-09 01:22:35,892 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_LB failed
2025-02-09 01:22:35,895 INFO  ExportHelperExtension.cs: 347 - Creating joint link_F
2025-02-09 01:22:35,946 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_F failed
2025-02-09 01:22:36,087 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_assembly.SLDASM
2025-02-09 01:22:36,092 INFO  ExportHelperExtension.cs: 1136 - Found 44 in robot_assembly.SLDASM
2025-02-09 01:22:36,092 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in robot_assembly.SLDASM
2025-02-09 01:22:36,093 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-09 01:22:36,093 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-02-09 01:22:36,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2nd_wheel_part-2
2025-02-09 01:22:36,125 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-2
2025-02-09 01:22:36,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2nd_wheel_part-2
2025-02-09 01:22:36,127 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar Assembly-1
2025-02-09 01:22:36,128 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Lidar Assembly-1
2025-02-09 01:22:36,128 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar Assembly-1
2025-02-09 01:22:36,129 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_part-2
2025-02-09 01:22:36,130 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base_part-2
2025-02-09 01:22:36,130 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_part-2
2025-02-09 01:22:36,131 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,131 INFO  ExportHelperExtension.cs: 1136 - Found 25 in W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,133 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2nd_wheel_part-1
2025-02-09 01:22:36,134 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-1
2025-02-09 01:22:36,135 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2nd_wheel_part-1
2025-02-09 01:22:36,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_assembly.SLDASM
2025-02-09 01:22:36,136 INFO  ExportHelperExtension.cs: 1136 - Found 44 in robot_assembly.SLDASM
2025-02-09 01:22:36,137 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in robot_assembly.SLDASM
2025-02-09 01:22:36,137 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-09 01:22:36,138 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2025-02-09 01:22:36,138 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2nd_wheel_part-2
2025-02-09 01:22:36,139 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-2
2025-02-09 01:22:36,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2nd_wheel_part-2
2025-02-09 01:22:36,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar Assembly-1
2025-02-09 01:22:36,141 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Lidar Assembly-1
2025-02-09 01:22:36,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar Assembly-1
2025-02-09 01:22:36,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_part-2
2025-02-09 01:22:36,142 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base_part-2
2025-02-09 01:22:36,142 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_part-2
2025-02-09 01:22:36,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,143 INFO  ExportHelperExtension.cs: 1136 - Found 25 in W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in W420 Universal Steel Ball Caster-1
2025-02-09 01:22:36,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2nd_wheel_part-1
2025-02-09 01:22:36,144 INFO  ExportHelperExtension.cs: 1136 - Found 28 in 2nd_wheel_part-1
2025-02-09 01:22:36,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2nd_wheel_part-1
2025-02-09 01:22:36,217 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-09 01:36:18,828 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-02-09 01:36:18,833 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
